caller_id,avg_call_duration,total_calls,night_call_ratio,unique_origin_regions,unique_target_regions,true_label
9146815843,146.05021276595744,47,0.06382978723404255,4,4,0
9146886488,161.86844827586208,58,0.06896551724137931,4,4,0
9146977559,168.05662650602412,83,0.060240963855421686,4,4,0
9147103287,161.46943661971832,71,0.028169014084507043,4,4,0
9147148163,154.24576470588235,85,0.10588235294117647,4,4,0
9147204626,152.36708860759492,79,0.05063291139240506,4,4,0
9147344711,170.07206896551725,87,0.05747126436781609,4,4,0
9147366420,157.99283950617283,81,0.07407407407407407,4,4,0
9147498662,157.43,86,0.046511627906976744,4,4,0
9147499779,157.6775,64,0.078125,4,4,0
9147597140,151.00444444444443,72,0.05555555555555555,4,4,0
9147604482,160.06491803278686,61,0.04918032786885246,4,4,0
9147723875,118.72293670886076,395,0.5012658227848101,4,4,1
9147743967,164.72453488372093,86,0.05813953488372093,4,4,0
9148004867,154.39393442622952,61,0.13114754098360656,4,4,0
9148052508,167.564,45,0.044444444444444446,4,4,0
9148151303,164.82266666666666,45,0.08888888888888889,4,4,0
9148238349,166.8549315068493,73,0.0547945205479452,4,4,0
9148294832,166.7363768115942,69,0.014492753623188406,4,4,0
9148401557,154.57098360655738,61,0.08196721311475409,4,4,0
9148434169,145.1810714285714,56,0.08928571428571429,4,4,0
9148436666,151.9855072463768,69,0.10144927536231885,4,4,0
9148670040,165.63416666666666,60,0.06666666666666667,4,4,0
9148890281,169.84338235294118,68,0.04411764705882353,4,4,0
9149111365,164.2522033898305,59,0.03389830508474576,4,4,0
9149116762,170.1993220338983,59,0.06779661016949153,4,4,0
9149187134,162.9945,60,0.05,4,4,0
9149285986,164.78333333333336,51,0.0196078431372549,4,4,0
9149386302,157.61685185185183,54,0.018518518518518517,4,4,0
9149432279,162.9105882352941,51,0.0784313725490196,4,4,0
9149458064,157.33584269662921,89,0.02247191011235955,4,4,0
9149530749,157.07333333333335,63,0.09523809523809523,4,4,0
9149694526,157.11877551020407,49,0.04081632653061224,4,4,0
9149731972,170.2701265822785,79,0.0759493670886076,4,4,0
9149799840,161.8059649122807,57,0.03508771929824561,4,4,0
9150128990,164.7654716981132,53,0.05660377358490566,4,4,0
9150163540,146.11176470588234,51,0.0784313725490196,4,4,0
9150296348,167.92866666666666,60,0.05,4,4,0
9150382947,148.83756097560976,41,0.024390243902439025,4,4,0
9150621520,164.8713846153846,65,0.06153846153846154,4,4,0
9150692150,157.79543859649124,57,0.07017543859649122,4,4,0
9150722954,165.90075949367088,79,0.06329113924050633,4,4,0
9150726853,160.38075471698113,53,0.09433962264150944,4,4,0
9150779036,159.82338983050846,59,0.05084745762711865,4,4,0
9151001232,152.11742424242425,66,0.07575757575757576,4,4,0
9151199131,171.54859375,64,0.0,4,4,0
9151377575,172.01644444444443,45,0.044444444444444446,4,4,0
9151695615,173.5271794871795,78,0.038461538461538464,4,4,0
9151701970,151.70454545454547,66,0.10606060606060606,4,4,0
9151730635,150.01442307692307,52,0.038461538461538464,4,4,0
9151834899,145.2921875,64,0.09375,4,4,0
9151872175,163.64714285714285,42,0.14285714285714285,4,4,0
9151950202,163.24464788732396,71,0.04225352112676056,4,4,0
9151952374,122.18405472636816,402,0.48009950248756217,4,4,1
9151963569,154.80563218390805,87,0.034482758620689655,4,4,0
9152068499,159.0917910447761,67,0.04477611940298507,4,4,0
9152084466,168.18854545454548,55,0.05454545454545454,4,4,0
9152105835,168.16377049180326,61,0.04918032786885246,4,4,0
9152123479,158.50947368421052,76,0.10526315789473684,4,4,0
9152168511,155.4524,50,0.0,4,4,0
9152280723,162.31365384615384,52,0.057692307692307696,4,4,0
9152370436,162.35285714285715,70,0.08571428571428572,4,4,0
9152467079,161.49073170731708,82,0.08536585365853659,4,4,0
9152552659,159.47850000000003,60,0.016666666666666666,4,4,0
9152552719,168.1538095238095,42,0.11904761904761904,4,4,0
9152556549,150.6367901234568,81,0.037037037037037035,4,4,0
9152753416,154.67636363636365,44,0.06818181818181818,4,4,0
9152823704,125.39476744186047,430,0.4627906976744186,4,4,1
9153017876,152.96170731707318,41,0.024390243902439025,4,4,0
9153047234,152.40124999999998,56,0.08928571428571429,4,4,0
9153065729,162.92736842105265,57,0.0,4,4,0
9153249657,139.81039215686275,51,0.0,4,4,0
9153315816,123.83424019607844,408,0.49019607843137253,4,4,1
9153325755,168.98684210526315,38,0.0,4,4,0
9153365880,151.3998214285714,56,0.017857142857142856,4,4,0
9153378963,160.14999999999998,57,0.08771929824561403,4,4,0
9153471769,164.73675,80,0.05,4,4,0
9153526935,154.1067857142857,56,0.05357142857142857,4,4,0
9153571076,159.51245283018866,53,0.11320754716981132,4,4,0
9153685804,164.87900000000002,70,0.08571428571428572,4,4,0
9153699603,171.99337349397592,83,0.060240963855421686,4,4,0
9153742293,169.90782608695653,46,0.10869565217391304,4,4,0
9153791900,153.0425,60,0.08333333333333333,4,4,0
9153853506,142.92013157894738,76,0.13157894736842105,4,4,0
9153917750,156.68012987012986,77,0.025974025974025976,4,4,0
9154005476,165.59301204819278,83,0.08433734939759036,4,4,0
9154159559,157.31470588235294,51,0.058823529411764705,4,4,0
9154610379,160.2675,68,0.07352941176470588,4,4,0
9154638413,166.27965517241378,58,0.06896551724137931,4,4,0
9154691175,186.07795454545456,44,0.06818181818181818,4,4,0
9154823916,158.82085365853658,82,0.0975609756097561,4,4,0
9154848682,172.84053571428572,56,0.08928571428571429,4,4,0
9154865624,158.82032786885247,61,0.08196721311475409,4,4,0
9155004145,144.16192307692307,52,0.1346153846153846,4,4,0
9155183853,158.31458333333333,48,0.041666666666666664,4,4,0
9155234972,168.3494827586207,58,0.06896551724137931,4,4,0
9155441932,169.42038461538462,52,0.038461538461538464,4,4,0
9155671670,153.19506666666666,75,0.13333333333333333,4,4,0
9155752293,167.11599999999999,65,0.07692307692307693,4,4,0
9155902897,164.2572549019608,51,0.0196078431372549,4,4,0
9156087497,176.35128205128206,39,0.07692307692307693,4,4,0
9156102887,148.49464285714288,56,0.07142857142857142,4,4,0
9156412055,155.22407894736844,76,0.06578947368421052,4,4,0
9156481951,124.08890547263681,402,0.48756218905472637,4,4,1
9156527198,153.65089552238805,67,0.04477611940298507,4,4,0
9156637412,163.50795918367348,49,0.10204081632653061,4,4,0
9156694016,154.70791666666665,48,0.041666666666666664,4,4,0
9156759151,155.34410714285715,56,0.10714285714285714,4,4,0
9156782905,165.303,50,0.06,4,4,0
9156999427,169.35222222222222,54,0.1111111111111111,4,4,0
9157003130,173.99463768115942,69,0.057971014492753624,4,4,0
9157009598,164.30101694915254,59,0.06779661016949153,4,4,0
9157034690,166.90271604938272,81,0.1111111111111111,4,4,0
9157226023,121.52443418013857,433,0.4618937644341801,4,4,1
9157523850,154.10981132075472,53,0.03773584905660377,4,4,0
9157612331,166.70876543209877,81,0.06172839506172839,4,4,0
9157628103,158.58016666666666,60,0.016666666666666666,4,4,0
9158092454,141.49642857142857,56,0.10714285714285714,4,4,0
9158093305,160.450243902439,82,0.04878048780487805,4,4,0
9158200889,160.90116666666665,60,0.1,4,4,0
9158226692,158.2716176470588,68,0.10294117647058823,4,4,0
9158232728,162.150625,48,0.0625,4,4,0
9158248374,155.90546666666665,75,0.04,4,4,0
9158334770,168.7788372093023,43,0.06976744186046512,4,4,0
9158440294,155.25625,40,0.125,4,4,0
9158870034,155.29073529411767,68,0.04411764705882353,4,4,0
9159292604,154.37910714285712,56,0.03571428571428571,4,4,0
9159384486,161.86833333333334,78,0.038461538461538464,4,4,0
9159437350,167.4253623188406,69,0.057971014492753624,4,4,0
9159462873,165.03865384615386,52,0.07692307692307693,4,4,0
9159956031,150.56772727272727,44,0.022727272727272728,4,4,0
9160063965,164.9423404255319,47,0.0425531914893617,4,4,0
9160073669,168.66436363636365,55,0.07272727272727272,4,4,0
9160115129,155.16627659574468,94,0.06382978723404255,4,4,0
9160211646,163.7777922077922,77,0.07792207792207792,4,4,0
9160270359,166.50254237288135,59,0.03389830508474576,4,4,0
9160379153,150.54684210526315,57,0.10526315789473684,4,4,0
9160490239,154.51206896551724,58,0.034482758620689655,4,4,0
9160536559,159.04910714285714,56,0.125,4,4,0
9160541567,158.35620253164555,79,0.06329113924050633,4,4,0
9160654083,156.48142857142858,77,0.06493506493506493,4,4,0
9160666095,153.87054545454544,55,0.05454545454545454,4,4,0
9161304683,154.60432432432432,37,0.02702702702702703,4,4,0
9161383939,168.41931034482758,58,0.017241379310344827,4,4,0
9161384765,160.8964383561644,73,0.0547945205479452,4,4,0
9161565797,165.9909677419355,62,0.04838709677419355,4,4,0
9161658785,165.25615384615384,65,0.06153846153846154,4,4,0
9161721101,165.36456521739132,46,0.043478260869565216,4,4,0
9161745471,164.3120731707317,82,0.15853658536585366,4,4,0
9161757587,176.39895833333333,48,0.10416666666666667,4,4,0
9162088817,163.1134117647059,85,0.047058823529411764,4,4,0
9162107827,156.478488372093,86,0.08139534883720931,4,4,0
9162214124,160.86255319148935,47,0.06382978723404255,4,4,0
9162221884,161.00913580246913,81,0.012345679012345678,4,4,0
9162275141,163.36499999999998,62,0.08064516129032258,4,4,0
9162292262,173.77541666666664,48,0.020833333333333332,4,4,0
9162477420,164.60244897959183,49,0.0,4,4,0
9162553805,147.75474576271188,59,0.0847457627118644,4,4,0
9162556190,165.29,58,0.10344827586206896,4,4,0
9162606629,149.9482142857143,56,0.017857142857142856,4,4,0
9162657836,156.20428571428573,56,0.10714285714285714,4,4,0
9162673865,158.79541666666668,48,0.10416666666666667,4,4,0
9162834586,146.44121951219512,82,0.0975609756097561,4,4,0
9162893577,166.6101960784314,51,0.058823529411764705,4,4,0
9162938172,162.01282608695652,46,0.06521739130434782,4,4,0
9162948072,161.92728571428572,70,0.02857142857142857,4,4,0
9162979049,160.61945945945945,37,0.05405405405405406,4,4,0
9162997881,165.41063829787234,47,0.06382978723404255,4,4,0
9163001289,151.60951219512194,41,0.024390243902439025,4,4,0
9163039911,175.86454545454546,44,0.045454545454545456,4,4,0
9163118870,160.93403225806452,62,0.12903225806451613,4,4,0
9163277830,166.73784615384616,65,0.06153846153846154,4,4,0
9163279932,148.92078431372548,51,0.11764705882352941,4,4,0
9163456806,163.29291666666666,72,0.041666666666666664,4,4,0
9163753062,156.3812,50,0.06,4,4,0
9163892922,158.47089285714287,56,0.08928571428571429,4,4,0
9164039952,165.50194029850746,67,0.07462686567164178,4,4,0
9164053113,159.77796875,64,0.0625,4,4,0
9164127138,143.471875,64,0.0625,4,4,0
9164144256,161.17232142857142,56,0.08928571428571429,4,4,0
9164294801,137.55249999999998,48,0.041666666666666664,4,4,0
9164302879,163.1794736842105,76,0.013157894736842105,4,4,0
9164455377,156.81883720930233,86,0.08139534883720931,4,4,0
9164464999,159.56691176470588,68,0.014705882352941176,4,4,0
9164512107,162.0934375,64,0.03125,4,4,0
9164546978,151.79690476190476,42,0.023809523809523808,4,4,0
9164853118,161.27844827586208,58,0.08620689655172414,4,4,0
9164979389,121.74984649122807,456,0.46710526315789475,4,4,1
9165009424,153.30412698412698,63,0.1111111111111111,4,4,0
9165257143,156.519756097561,82,0.07317073170731707,4,4,0
9165265796,170.77045454545456,66,0.12121212121212122,4,4,0
9165269047,154.03816901408453,71,0.08450704225352113,4,4,0
9165357722,147.5906779661017,59,0.1016949152542373,4,4,0
9165514568,149.65058823529412,68,0.07352941176470588,4,4,0
9166130213,158.74949999999998,60,0.0,4,4,0
9166250763,173.05851851851853,54,0.05555555555555555,4,4,0
9166287175,161.10079365079366,63,0.031746031746031744,4,4,0
9166409359,161.23962264150944,53,0.05660377358490566,4,4,0
9166515146,160.44155844155844,77,0.025974025974025976,4,4,0
9166561988,157.1959574468085,47,0.06382978723404255,4,4,0
9166733706,157.15360655737706,61,0.03278688524590164,4,4,0
9166756228,171.3374074074074,54,0.018518518518518517,4,4,0
9167102841,143.1238181818182,55,0.10909090909090909,4,4,0
9167245153,149.31096153846153,52,0.057692307692307696,4,4,0
9167330708,159.5806779661017,59,0.06779661016949153,4,4,0
9167681649,159.37841463414634,82,0.04878048780487805,4,4,0
9167720885,163.26358974358973,39,0.02564102564102564,4,4,0
9167937446,162.8186842105263,76,0.07894736842105263,4,4,0
9168039020,165.65191489361703,47,0.06382978723404255,4,4,0
9168081249,153.24465116279072,43,0.09302325581395349,4,4,0
9168081793,159.99772727272727,132,0.06060606060606061,4,4,0
9168237390,163.5448,50,0.14,4,4,0
9168334584,154.591,70,0.08571428571428572,4,4,0
9168347363,166.36749999999998,36,0.1111111111111111,4,4,0
9168374972,156.7844,50,0.04,4,4,0
9168466577,162.20155172413794,58,0.034482758620689655,4,4,0
9168830981,168.75843749999999,96,0.10416666666666667,4,4,0
9168918926,170.41361111111112,72,0.09722222222222222,4,4,0
9169004952,163.5356862745098,51,0.09803921568627451,4,4,0
9169459186,174.24735294117647,34,0.08823529411764706,4,4,0
9169644818,161.75363636363636,66,0.045454545454545456,4,4,0
9170055317,159.87882352941176,51,0.11764705882352941,4,4,0
9170105880,168.22211267605635,71,0.1267605633802817,4,4,0
9170223631,169.63695652173914,69,0.11594202898550725,4,4,0
9170285010,160.06036363636363,55,0.03636363636363636,4,4,0
9170362320,152.2807792207792,77,0.07792207792207792,4,4,0
9170659841,154.33046875,64,0.046875,4,4,0
9170751392,160.41340909090908,44,0.09090909090909091,4,4,0
9170861365,122.09070496083551,383,0.4856396866840731,4,4,1
9170939147,167.5511111111111,45,0.044444444444444446,4,4,0
9171181245,160.1266129032258,62,0.04838709677419355,4,4,0
9171317447,160.56052631578947,76,0.02631578947368421,4,4,0
9171435974,157.8146153846154,78,0.08974358974358974,4,4,0
9172149887,147.28440677966103,59,0.01694915254237288,4,4,0
9172186743,157.28813333333335,75,0.04,4,4,0
9172239937,155.8805357142857,56,0.05357142857142857,4,4,0
9172378415,158.66342857142857,70,0.07142857142857142,4,4,0
9172482541,157.13532258064515,62,0.08064516129032258,4,4,0
9172498997,160.6195652173913,69,0.057971014492753624,4,4,0
9172607764,159.3492727272727,55,0.10909090909090909,4,4,0
9172618521,155.06942857142857,70,0.05714285714285714,4,4,0
9172619178,163.22761904761904,63,0.047619047619047616,4,4,0
9172673310,181.15561403508772,57,0.05263157894736842,4,4,0
9172676919,156.26450980392156,51,0.058823529411764705,4,4,0
9172869299,151.3552380952381,42,0.07142857142857142,4,4,0
9172877981,158.50607142857143,56,0.03571428571428571,4,4,0
9172917759,163.07026315789474,38,0.10526315789473684,4,4,0
9172934657,158.46582089552237,67,0.05970149253731343,4,4,0
9172938036,152.9472602739726,73,0.0684931506849315,4,4,0
9173009929,172.5813725490196,51,0.0784313725490196,4,4,0
9173054318,153.0822033898305,59,0.05084745762711865,4,4,0
9173106657,117.31537209302326,430,0.43488372093023253,4,4,1
9173258369,160.39072727272728,55,0.07272727272727272,4,4,0
9173276566,164.90952380952382,42,0.09523809523809523,4,4,0
9173292346,157.53671875,64,0.0625,4,4,0
9173773680,156.82816326530613,49,0.10204081632653061,4,4,0
9173841262,155.50316455696202,79,0.06329113924050633,4,4,0
9173975986,172.8998717948718,78,0.05128205128205128,4,4,0
9174056355,160.62754385964914,57,0.07017543859649122,4,4,0
9174124610,170.30044444444442,45,0.06666666666666667,4,4,0
9174228730,171.3676119402985,67,0.04477611940298507,4,4,0
9174255544,161.14980769230772,52,0.07692307692307693,4,4,0
9174261505,160.52265625,64,0.0625,4,4,0
9174267421,150.23044444444443,45,0.06666666666666667,4,4,0
9174397883,160.9943181818182,44,0.11363636363636363,4,4,0
9174613104,165.87516129032258,62,0.06451612903225806,4,4,0
9174764951,167.304406779661,59,0.06779661016949153,4,4,0
9174802900,158.68732142857144,56,0.10714285714285714,4,4,0
9174874554,163.14676470588233,34,0.029411764705882353,4,4,0
9174910284,154.774,60,0.03333333333333333,4,4,0
9174977364,157.11777777777777,72,0.05555555555555555,4,4,0
9175057018,160.86833333333334,66,0.07575757575757576,4,4,0
9175333898,159.7891111111111,45,0.1111111111111111,4,4,0
9175604849,154.68387096774194,62,0.20967741935483872,4,4,0
9175618686,158.11714285714285,42,0.047619047619047616,4,4,0
9175628752,164.3245901639344,61,0.01639344262295082,4,4,0
9175889418,161.0875641025641,78,0.038461538461538464,4,4,0
9176393834,154.7509259259259,54,0.018518518518518517,4,4,0
9176447662,168.49375,56,0.08928571428571429,4,4,0
9176485321,161.74616666666668,60,0.03333333333333333,4,4,0
9176521620,163.6744642857143,56,0.0,4,4,0
9176553852,158.2540909090909,66,0.09090909090909091,4,4,0
9176590223,155.0546052631579,76,0.07894736842105263,4,4,0
9176912694,164.45672413793102,58,0.05172413793103448,4,4,0
9177301404,160.64661971830986,71,0.08450704225352113,4,4,0
9177322551,169.50760869565215,46,0.021739130434782608,4,4,0
9177421274,164.00522388059701,67,0.1044776119402985,4,4,0
9177430044,164.6769696969697,66,0.10606060606060606,4,4,0
9177584272,163.3092,50,0.08,4,4,0
9177770216,166.2213888888889,72,0.06944444444444445,4,4,0
9177776509,163.08802325581394,86,0.046511627906976744,4,4,0
9177814693,155.06921875,64,0.046875,4,4,0
9177868585,169.71848101265823,79,0.0379746835443038,4,4,0
9178087845,158.01580246913582,81,0.037037037037037035,4,4,0
9178111475,157.60576923076923,52,0.019230769230769232,4,4,0
9178178694,167.99513157894737,76,0.06578947368421052,4,4,0
9178211921,169.31060000000002,50,0.14,4,4,0
9178273689,156.0043103448276,58,0.1206896551724138,4,4,0
9178341964,157.67426229508195,61,0.08196721311475409,4,4,0
9178380990,165.81774647887323,71,0.056338028169014086,4,4,0
9178482802,171.9825581395349,43,0.023255813953488372,4,4,0
9178562578,170.61333333333334,54,0.05555555555555555,4,4,0
9178596469,160.73103896103896,77,0.11688311688311688,4,4,0
9178749344,153.77595744680852,47,0.06382978723404255,4,4,0
9178756784,162.28984848484848,66,0.06060606060606061,4,4,0
9178781439,157.18032258064517,62,0.06451612903225806,4,4,0
9178864755,161.6063076923077,65,0.09230769230769231,4,4,0
9178882777,146.2528947368421,38,0.05263157894736842,4,4,0
9178911387,161.4301818181818,55,0.03636363636363636,4,4,0
9178912735,167.51204545454544,44,0.022727272727272728,4,4,0
9179031295,154.50757575757575,66,0.06060606060606061,4,4,0
9179042927,160.05607843137255,51,0.0392156862745098,4,4,0
9179064226,155.8544680851064,47,0.06382978723404255,4,4,0
9179196569,165.2377551020408,49,0.10204081632653061,4,4,0
9179497749,155.76692307692306,78,0.10256410256410256,4,4,0
9179762682,167.31,64,0.140625,4,4,0
9179936006,164.29999999999998,58,0.06896551724137931,4,4,0
9179946703,163.1118181818182,44,0.022727272727272728,4,4,0
9180390081,166.08182795698926,93,0.11827956989247312,4,4,0
9180432744,171.42388888888888,54,0.07407407407407407,4,4,0
9180701056,172.14814814814815,54,0.09259259259259259,4,4,0
9180735972,163.07509803921567,51,0.0392156862745098,4,4,0
9180862737,163.67688524590164,61,0.06557377049180328,4,4,0
9180892508,161.4472972972973,37,0.05405405405405406,4,4,0
9180898939,161.75164383561645,73,0.0273972602739726,4,4,0
9180903656,144.96885714285713,35,0.0,4,4,0
9180975296,163.07999999999998,41,0.024390243902439025,4,4,0
9181018857,161.9873333333333,75,0.08,4,4,0
9181033778,151.72,56,0.03571428571428571,4,4,0
9181059175,157.04270833333334,48,0.020833333333333332,4,4,0
9181089730,163.7343396226415,53,0.09433962264150944,4,4,0
9181238745,155.76928571428573,70,0.1,4,4,0
9181450379,159.90729411764707,85,0.08235294117647059,4,4,0
9181479249,165.4786956521739,69,0.043478260869565216,4,4,0
9181485950,168.43474576271186,59,0.06779661016949153,4,4,0
9181665253,174.4204081632653,49,0.08163265306122448,4,4,0
9181779720,154.53816666666665,60,0.11666666666666667,4,4,0
9181860663,171.09220000000002,50,0.08,4,4,0
9181926195,152.37166666666667,48,0.10416666666666667,4,4,0
9182211303,150.59727272727272,66,0.06060606060606061,4,4,0
9182357129,162.06357142857144,70,0.1,4,4,0
9182529985,163.01892857142857,56,0.05357142857142857,4,4,0
9182557593,166.94087719298244,57,0.05263157894736842,4,4,0
9182584597,160.2507692307692,65,0.09230769230769231,4,4,0
9182628105,159.88848101265825,79,0.0759493670886076,4,4,0
9182747850,171.22592592592594,54,0.037037037037037035,4,4,0
9182809781,172.576338028169,71,0.04225352112676056,4,4,0
9182911267,162.94716981132078,53,0.03773584905660377,4,4,0
9182961700,166.76136363636363,44,0.045454545454545456,4,4,0
9182979267,156.08270833333333,48,0.08333333333333333,4,4,0
9183006591,158.00681818181818,44,0.045454545454545456,4,4,0
9183427231,164.48280701754388,57,0.03508771929824561,4,4,0
9183445127,170.5953846153846,52,0.07692307692307693,4,4,0
9183516081,163.85206896551725,58,0.017241379310344827,4,4,0
9183526053,162.42818181818183,44,0.09090909090909091,4,4,0
9183670406,164.82122807017544,57,0.07017543859649122,4,4,0
9183868993,154.59917808219177,73,0.0684931506849315,4,4,0
9183948041,171.92700000000002,60,0.08333333333333333,4,4,0
9183957570,153.74309523809524,42,0.047619047619047616,4,4,0
9183972629,151.48313253012049,83,0.060240963855421686,4,4,0
9184148183,155.1182456140351,57,0.08771929824561403,4,4,0
9184179233,157.40816666666666,60,0.016666666666666666,4,4,0
9184218698,163.76153846153846,39,0.07692307692307693,4,4,0
9184237756,164.37370967741936,62,0.0967741935483871,4,4,0
9184310618,176.13901408450707,71,0.014084507042253521,4,4,0
9184578236,152.04844827586206,58,0.10344827586206896,4,4,0
9184614756,173.66642857142855,42,0.09523809523809523,4,4,0
9184728307,162.03796296296295,54,0.1111111111111111,4,4,0
9184811987,162.95896551724138,58,0.034482758620689655,4,4,0
9184815153,153.22641509433961,53,0.018867924528301886,4,4,0
9185061365,167.04333333333332,69,0.028985507246376812,4,4,0
9185361892,168.80740000000003,50,0.02,4,4,0
9185618926,157.51981818181818,55,0.09090909090909091,4,4,0
9185765900,163.26559322033899,59,0.1016949152542373,4,4,0
9185780336,152.36551282051283,78,0.08974358974358974,4,4,0
9185814358,160.73671428571427,70,0.07142857142857142,4,4,0
9185894131,160.10142857142856,77,0.14285714285714285,4,4,0
9185988990,166.07876712328766,73,0.0547945205479452,4,4,0
9186080313,178.499,60,0.05,4,4,0
9186129412,152.76816326530613,49,0.08163265306122448,4,4,0
9186229269,165.0340322580645,62,0.06451612903225806,4,4,0
9186274799,161.50073529411765,68,0.04411764705882353,4,4,0
9186328886,155.83055555555555,54,0.037037037037037035,4,4,0
9186339361,152.66584615384616,65,0.015384615384615385,4,4,0
9186511766,154.88357142857143,70,0.08571428571428572,4,4,0
9186571461,164.34275,120,0.05,4,4,0
9186795726,160.64267857142858,56,0.08928571428571429,4,4,0
9186952863,171.1518181818182,44,0.045454545454545456,4,4,0
9186961583,159.876,45,0.1111111111111111,4,4,0
9187057197,162.44060606060606,66,0.015151515151515152,4,4,0
9187088652,168.99225806451614,62,0.12903225806451613,4,4,0
9187123933,166.46538461538464,52,0.038461538461538464,4,4,0
9187154765,147.3488888888889,72,0.1111111111111111,4,4,0
9187479337,146.9015,60,0.05,4,4,0
9187751866,156.08954545454546,44,0.06818181818181818,4,4,0
9187786533,156.56024390243903,82,0.14634146341463414,4,4,0
9187897908,152.74185185185183,54,0.05555555555555555,4,4,0
9188033674,149.05796296296296,54,0.07407407407407407,4,4,0
9188049803,162.47882352941176,51,0.0392156862745098,4,4,0
9188077453,162.91102941176473,68,0.029411764705882353,4,4,0
9188115244,156.37108695652174,46,0.06521739130434782,4,4,0
9188414188,167.29666666666665,60,0.016666666666666666,4,4,0
9188514828,169.25868421052633,76,0.07894736842105263,4,4,0
9188559744,151.65920634920636,63,0.047619047619047616,4,4,0
9188596995,163.19086206896552,58,0.1206896551724138,4,4,0
9188679114,159.48349206349206,63,0.07936507936507936,4,4,0
9189086801,184.62903846153844,52,0.019230769230769232,4,4,0
9189154110,167.1405,60,0.08333333333333333,4,4,0
9189240739,154.66631578947369,57,0.07017543859649122,4,4,0
9189277796,158.27622222222223,45,0.022222222222222223,4,4,0
9189368374,164.51484375,64,0.0625,4,4,0
9189501024,166.264,55,0.07272727272727272,4,4,0
9189538348,171.050243902439,41,0.04878048780487805,4,4,0
9189581146,162.16854545454547,55,0.07272727272727272,4,4,0
9189583725,167.32983870967743,62,0.0967741935483871,4,4,0
9189715196,160.25671641791047,67,0.05970149253731343,4,4,0
9189844445,163.6701851851852,54,0.05555555555555555,4,4,0
9189874387,153.0916393442623,61,0.03278688524590164,4,4,0
9190000627,152.79559139784945,93,0.0967741935483871,4,4,0
9190134593,173.05611111111114,54,0.018518518518518517,4,4,0
9190169444,156.19046153846156,65,0.046153846153846156,4,4,0
9190218132,161.50573529411764,68,0.058823529411764705,4,4,0
9190423764,155.32387096774193,62,0.04838709677419355,4,4,0
9190526638,167.23210526315788,57,0.03508771929824561,4,4,0
9190576768,151.74499999999998,58,0.10344827586206896,4,4,0
9190666602,137.03266666666667,45,0.022222222222222223,4,4,0
9190732710,145.90854838709677,62,0.12903225806451613,4,4,0
9191161039,145.70538461538462,52,0.057692307692307696,4,4,0
9191265937,144.9223076923077,52,0.057692307692307696,4,4,0
9191307527,165.04083333333335,60,0.08333333333333333,4,4,0
9191524897,162.0272093023256,43,0.046511627906976744,4,4,0
9191556649,163.53296296296298,54,0.018518518518518517,4,4,0
9191590782,169.11777777777777,63,0.031746031746031744,4,4,0
9191690704,167.06975609756097,82,0.036585365853658534,4,4,0
9191744263,151.47265625,64,0.046875,4,4,0
9191940028,179.58237288135595,59,0.0847457627118644,4,4,0
9192128311,157.5810975609756,82,0.07317073170731707,4,4,0
9192394306,157.07857142857142,70,0.04285714285714286,4,4,0
9192686671,153.05410714285716,56,0.07142857142857142,4,4,0
9192887160,170.49479166666666,48,0.041666666666666664,4,4,0
9192897430,158.82554054054054,74,0.05405405405405406,4,4,0
9192927356,169.1338596491228,57,0.03508771929824561,4,4,0
9192975076,158.653,70,0.05714285714285714,4,4,0
9193280644,154.99645833333332,48,0.0625,4,4,0
9193310672,164.99684210526314,57,0.07017543859649122,4,4,0
9193403157,155.44424242424242,66,0.045454545454545456,4,4,0
9193412392,173.9554320987654,81,0.07407407407407407,4,4,0
9193482797,155.70041666666665,48,0.041666666666666664,4,4,0
9193564500,127.29874015748031,381,0.48556430446194226,4,4,1
9193709431,156.05566666666667,60,0.11666666666666667,4,4,0
9193724310,163.2944827586207,58,0.10344827586206896,4,4,0
9193743829,155.99894736842106,57,0.12280701754385964,4,4,0
9193762475,164.78632911392407,79,0.08860759493670886,4,4,0
9193883511,170.1865,80,0.05,4,4,0
9193947378,169.4269230769231,65,0.046153846153846156,4,4,0
9194018714,158.47584615384616,65,0.03076923076923077,4,4,0
9194178120,159.92674698795182,83,0.060240963855421686,4,4,0
9194179498,160.88277777777776,72,0.041666666666666664,4,4,0
9194273294,160.615,48,0.041666666666666664,4,4,0
9194556678,151.44476190476192,63,0.07936507936507936,4,4,0
9194610963,155.95428571428573,56,0.14285714285714285,4,4,0
9194662992,158.22836363636364,55,0.03636363636363636,4,4,0
9194713979,157.36523076923078,65,0.07692307692307693,4,4,0
9194810599,166.3153488372093,43,0.046511627906976744,4,4,0
9194945439,162.03252631578948,95,0.06315789473684211,4,4,0
9194978058,176.32882352941178,68,0.07352941176470588,4,4,0
9194981228,141.76590909090908,44,0.09090909090909091,4,4,0
9195000160,164.1926530612245,49,0.1836734693877551,4,4,0
9195063238,150.92076923076922,52,0.15384615384615385,4,4,0
9195156550,158.43413043478262,46,0.06521739130434782,4,4,0
9195345656,159.53854166666667,48,0.041666666666666664,4,4,0
9195388848,163.98,44,0.022727272727272728,4,4,0
9196106945,157.29578125,64,0.03125,4,4,0
9196167082,155.21854545454545,55,0.01818181818181818,4,4,0
9196356470,119.22185279187816,394,0.42385786802030456,4,4,1
9196462014,175.4060824742268,97,0.041237113402061855,4,4,0
9196508650,159.34029411764706,68,0.058823529411764705,4,4,0
